YAL062W	YAL061W	YAL060W	YAL059W	YAL058W	YAL056W	YAL055W	YAL054C	YAL053W	YAL051W	YAL049C	YAL048C	YAL047C	YAL046C	YAL044W.A	YAL044C	YAL043C	YAL042C.A	YAL042W	YAL041W	YAL040C	YAL039C	YAL038W	YAL037C.B	YAL037W	YAL036C	YAL035W	YAL034W.A	YAL034C	YAL033W	YAL032C	YAL031C	YAL030W	YAL029C	YAL028W	YAL027W	YAL026C.A	YAL026C	YAL025C	YAL024C	YAL023C	YAL022C	YAL021C	YAL020C	YAL019W	YAL017W	YAL016C.A	YAL016W	YAL015C	YAL014C	YAL013W	YAL012W	YAL011W	YAL010C	YAL009W	YAL008W	YAL007C	YAL005C	YAL003W	YAL002W	YAL001C	YAR002W	YAR002C.A	YAR003W	YAR007C	YAR008W	YAR009C	YAR010C	YAR014C	YAR015W	YAR018C	YAR019C	YAR020C	YAR023C	YAR027W	YAR028W	YAR029W	YAR033W	YAR035W	YAR042W	YAR050W	YAR071W
4.68204624644523	5.94669412407711	8.35656542582901	5.98047135781371	5.08275716606982	5.70534065469283	5.39939512564804	2.90042977029153	6.55497401564008	4.29664267605269	8.29435048992643	4.77251970846979	4.39716687683866	5.70415178071504	6.82425164414706	9.33290459429689	5.86108902909753	1.71659374397196	7.75210370952707	5.66885146281245	7.15395639563161	7.01391660344273	11.7324355424581	2.64658234055007	3.91930427009658	6.95628479440166	7.47652357239369	5.39466203158626	5.90708152162178	6.15910612843015	5.6986263201511	4.85174580183456	7.52348515171735	5.06592397278751	3.29162745664899	5.47575125576216	4.99623585639042	4.98374840112541	7.22641952694224	3.56919224024229	7.91820017897232	5.79190405156274	5.14346445315689	5.35657958798326	5.18697098304905	5.13278215939939	0.691210796829071	7.24043583393027	5.33767094625589	6.11012025073652	6.12872024087776	8.83821127159029	5.27201764629285	4.76304830081375	5.46479247661077	6.96789056193268	8.43881415304722	9.32993910926923	10.5938064838462	4.71414323358331	5.39170259224969	6.3725928965877	8.98418775749406	5.49751292048609	6.23627493655043	5.61003169481241	6.24235992688703	4.81755280372478	5.83599550186941	8.40445973875465	5.8055894454358	4.0254708968758	2.22647545042692	3.85593179894743	6.67823323465868	4.59433439679052	2.57573018057753	4.06056343139859	3.56223535831056	4.71371034864805	1.40423641969297	3.99610722412995
5.6891299423786	5.91455834148719	6.81530321372169	5.79988599988327	4.77103056913607	6.02274700476973	5.18059902451639	2.90447780936177	6.65538391630347	3.96640591309087	7.27719808041364	4.36222950883715	4.10295702839538	6.21660060417586	6.85893195485895	9.62821034627644	5.52086513837138	0.936689041029347	7.90646936549957	5.57072144292211	6.17722177434804	6.93247026074925	11.5777103841348	2.58074231642576	3.69048150255288	7.3916765137053	7.72522592884646	4.61248190563374	4.74937866953271	6.04521632876804	5.0516509517987	4.34510108754719	7.55645833581452	5.31322437699732	2.11014600242987	4.50562923073626	3.91188824189697	5.10114449930013	7.33332220610188	3.51338136894548	7.69926086625569	5.84512943503221	4.71302057112633	5.301720213352	5.4780947567926	4.73021007432191	0.706025871070083	6.98593096845365	4.93043948041873	5.88746325613859	5.55070742675483	8.97402309828697	5.09113805158777	4.30281270412371	5.2977121022324	6.61612695236504	7.89192918501808	8.09473578072623	10.7549504139443	4.50590021413606	4.939354918875	6.04314341120771	8.54221580920264	5.0705850441048	5.96733310897856	5.52060703378425	6.27866485233205	3.97976803551573	5.81711300312527	8.37630296266166	5.97163936331697	3.57921392673817	-1	3.90865964059104	4.27612770047377	1.47230248680246	0.369508883379919	-1	3.24459530468972	4.92702044508822	-0.16711461595776	-1
3.93346072427846	6.45687774523274	8.50193834543827	6.48501578079572	5.10205021657234	5.90652550567346	5.535904714801	3.27689803878678	6.43149221897363	4.37551009795037	7.99447571564763	4.73561585857203	4.45286766295667	5.86397865990465	6.7505483270657	9.65025403742313	5.90055748767648	-1	7.78883808015292	5.56315623108356	7.05405926869929	7.16308355696883	11.7434270018665	2.83323348819601	3.94712343683997	6.67167980906525	7.71149322915756	5.26076465967699	6.36190080080053	6.26907639375223	5.51855260780415	5.04344592451948	7.40181002042292	5.44482626772438	4.39574675313762	5.77898361015509	5.12596038871501	4.83969946729898	7.34742225750091	3.3217221558163	7.28995523909742	5.51224226224588	4.93573991703976	5.59694752168845	5.24475917605623	5.22714197899542	1.77828088824375	7.28788821860158	5.29332988994386	6.24440332648266	6.27693048004567	8.37640392501299	4.9979643975877	4.98370008773511	5.45579026438647	7.00925602615103	7.91421626286899	7.58553043097819	10.672848155529	4.60818942143398	5.2956759389552	6.00276359490641	8.45746820849966	5.47419521314998	6.39111149202913	6.2252740549575	0.503962730614381	-1	6.22390089981992	9.43532760674363	5.84946175739153	4.33411902292201	1.22117022138143	4.31264282534309	5.12226653144016	2.40612694075538	0.901041468183165	4.6261173816768	3.21641990274366	5.00698112301114	0.231115762794378	-1
1.97259697745316	4.96671751912377	7.14900673540641	7.21209088147725	4.70434535233353	5.08120293565323	4.05973393933985	2.60057471722146	6.17507775071383	4.13440680075257	7.72335963720196	4.23232174815761	4.19312423752107	6.42184076601433	6.64901780236896	9.39481480503228	5.4286953761052	1.58001588153198	7.54312204509014	5.47270324303178	5.95961577653898	6.42129301732664	11.9052854446985	4.13362475777562	3.93799477120379	7.42904547832131	7.87762246471487	4.66562832261621	4.80897074996611	5.61995704942902	5.276129496522	4.29277710302789	7.0598996677233	5.11854962143988	2.85217124239424	5.03687680131409	4.55047382918628	4.66276092306407	8.07459978223077	3.21895975345706	7.21076406886799	5.22659449179826	4.82409366061356	4.97704723024321	5.43836238393603	4.1380806298097	1.31717966645283	6.48829021677625	5.05214304752309	5.87043775049972	5.66459354735491	8.63516089089557	5.04759610341886	3.65141011746468	5.1329105322494	5.91656474091709	7.71840044834509	8.00194487086959	11.1112029459076	4.34678339905441	4.62808759685943	6.18831230266087	8.46037867593368	5.18007526461155	6.23802524501595	5.78286962443103	5.5149019361331	3.35020117236182	6.04203731159349	8.98679404046546	5.23552256159895	3.312955137915	-1	2.65749670877939	6.01675770886224	5.35729046070071	2.90134924074387	3.79173054781435	2.64975290767909	4.41571719190179	3.50347795886788	1.99472472310879
3.79338408453099	6.29624247853557	8.09998855278437	6.39754872931068	5.38314260534665	5.5547504005831	5.62471897652791	3.02134807442104	7.12856034887846	4.68963718815469	8.02607611110725	5.1234976765017	4.49846419649275	5.23434373138487	7.18981994350365	9.15271771434045	6.05460435422098	2.85722839762624	7.67253327613832	6.1515088545205	7.7001513204363	7.09943640559797	11.9875951661119	4.45593534003273	3.85355769697353	7.18223290070322	8.07952474338162	5.31386082387596	5.71839466074628	6.0435541956332	5.79513944321716	4.69861845064189	7.8518419147488	5.75416466980722	2.57610840018235	5.34802430034282	5.68157689980548	5.35009445915829	8.42323460475932	4.20905780289974	7.78682543291509	5.61685099240803	5.91519889721044	5.59531385372616	6.0987042672434	5.31606838615378	2.42150006557329	6.88075926808706	5.2602533980412	6.26433575057569	6.6032824601588	9.13262920429398	5.59385729542625	4.9279012906235	5.63051678946666	6.60043839391379	8.21539319646836	9.42254232258692	10.5124775310179	5.08041285839619	5.45427952776466	6.82281720633591	8.37843336396169	5.19890716217196	6.27754022742683	5.95642639111675	6.65559491718819	4.17737678482008	6.41384648196976	8.43943435476926	6.36427486496096	4.67854459400494	-1	3.96454007013534	4.09324377943334	1.41698723958795	2.86793375555687	2.59604196980209	3.68425703152567	5.64303407386834	2.45451624774834	-1
4.91148881320621	4.57425471436821	6.48524019453373	7.0045314899226	5.0337751485436	5.99517449944945	5.01016511671562	2.9450420164224	6.21775305940954	4.25102968676735	6.5426430220498	4.09741239067435	4.06963841682467	6.15381605811761	6.71658975538293	9.61436092565845	5.4339991076457	1.87956989082055	7.96633327382879	5.69079062278375	5.76555787069505	6.30188247886614	11.8119491672289	3.12402718372713	3.48716908501289	7.74748526974618	7.72703063920681	4.88321006120305	4.38004594398451	6.38180725056335	5.11956158616357	4.37634065971768	7.27596293909754	5.3222965830443	2.71342583515646	4.36693481381302	4.7281330224574	4.77315828033006	7.95175575175306	3.53191641353163	7.21643421239785	5.63263916646086	4.74816216332268	5.29587565571155	5.58802822428139	4.17525227165643	1.60583694729727	6.73523028011583	5.19865922414127	5.82882155682109	5.57595991297576	8.67266284160061	4.98396864378626	4.13184454495372	5.10433654715349	6.32234807455894	7.82714875599086	8.02703216777265	10.8884537105469	4.34313405125912	4.66038964312301	6.10601770805528	8.66530937224478	5.47891177536001	5.98414980342207	5.90141932719381	6.02891737509281	3.59016704727254	6.09991304050553	8.68654033395964	5.5421862822133	3.64210629808031	2.0275469186741	3.53962871149168	6.09601855134508	5.1932073182732	2.93024979985799	4.06142514121743	2.33956745598469	4.63650200244114	1.65709266200109	-1
3.65905327039999	3.69009709419719	7.67243317561189	6.42738500609607	5.19904623799811	5.15250454326007	5.12447433465903	2.5848552526266	6.36015995307907	4.24960331273334	8.03704561509526	4.30977640496934	4.2518564055214	5.46209719600383	6.832492776635	10.0046955815091	5.62979900310732	1.17887898067321	7.83018946331767	5.53416892005305	6.62668549853654	6.06994910843883	12.1763080521965	5.42295019175878	4.18529060235908	7.41195533896355	7.75023434981526	4.93764036008637	4.97542918315187	5.9498729429055	5.33176739117237	4.36144893468449	7.40425838329983	5.32592907171889	2.5758178334653	4.83264747191795	4.93263184079391	4.9013066526572	7.7549392724973	3.53513378950029	7.67207492539985	5.68419735659234	5.13574298989238	5.39165062422862	5.54354488772816	4.3905253644716	2.01006932929568	6.82650214152544	4.70379143087744	6.11039639762599	5.68405896697231	8.81468441145927	5.14141146071157	4.17370601868997	4.82911898249331	6.35815700833472	8.1295212946215	8.29072807841099	10.6403203928439	4.593960688966	5.07396604095053	6.23408613534497	8.64714809752232	5.16574436291	5.87934812266246	5.55272826061536	5.96094104938202	4.36396845888866	6.12706764029743	9.26879226012096	5.61762838637786	3.37551827626248	1.65352409237447	3.31713650146236	6.29196327175073	4.95796755657983	3.07086247320691	4.10650463745267	3.20517489438445	4.75060976624525	1.70968923243968	3.15760630474769
4.75751036926361	4.71637404315204	6.9476573711792	6.67986835745466	4.922754273642	6.03764809347671	4.45551058650811	2.56928282550155	6.56966387527605	4.11844254701535	6.85444745154215	4.47391617013268	3.97512969948814	6.00612623319189	6.83199934389262	9.74794147131381	5.78213006215121	1.97163631214257	7.79913700997503	5.33416652623856	5.92157897595672	7.35783391964274	11.8866569038694	4.74250756720894	3.51608975463018	7.46138329414057	7.85182075840721	5.04060511093949	4.91068862065306	5.54202623357836	5.36979419844301	4.50531928425741	7.14516428379816	5.11256092632816	2.19392977245226	4.81499626973625	3.73943085963857	4.48902448767442	7.91765104459419	3.32892156267476	7.53934743776196	5.70347110838495	5.08951003775894	5.48895789063731	5.25587482572839	4.06223379943878	1.09937670631083	6.71855265640001	4.789981958468	5.80079548968501	5.84894144289986	8.79555514453409	5.12110569818171	4.15238097875206	4.90784223964788	5.96508552664569	7.67042481993744	7.30970471414751	11.0576152378692	4.11053526355064	4.6445473997754	6.10206151734095	8.35326563347282	5.24271287940065	6.44548738571111	6.06049013294624	-1	-1	6.16586874859386	9.2528125826985	5.60180403304532	3.26457080836343	2.35610765032546	4.26189289700816	5.44687825085531	3.95844457872214	1.98167154998131	3.19752180856723	2.93445710588581	4.7021251663467	0.840179348247799	1.76524432650646
4.6467580924829	6.61685365748716	7.83674752577836	6.34460039742024	5.14454469496607	6.46447678064205	5.83367139876122	4.02218802995551	7.09386317475386	4.44251477426931	7.21823198357311	4.94753761232194	4.51600373504015	6.0377471761943	6.88270945591504	9.34464314880019	5.86880825201144	2.02486609250987	7.71778023541881	6.14684931811998	6.98505777355135	7.63162864268025	11.7085599014978	4.12536792943412	3.75554801265518	7.1964566080766	8.01312571159392	5.28113718817799	5.6881791389909	5.90571964338669	5.3999011152321	4.85143446212058	7.84041683295376	5.71266845891838	4.00147527876485	5.06804746675191	5.25276424650316	5.09847521048539	8.11767254965098	3.70356521711761	7.61208351772427	5.70492370785166	5.47170653586554	5.50061813364288	5.80287327566693	5.42092968410167	2.25805128639742	7.1828285092389	5.59356981492811	5.76882391406958	6.3315928317436	9.04432373236115	5.57710844377969	4.92206598386665	5.92154210526215	6.84091165685459	7.98282627019674	9.12744183483411	10.5171636636694	5.34432575907546	5.4621048658527	6.65626174444814	8.31469688236585	5.55792599658346	6.3095553538984	5.54025792530896	6.49957426533871	4.43319716447219	6.5315562007696	9.06895236584935	6.06686238062751	4.19968515333254	2.70566843110752	2.99928499528127	6.80719591236158	4.39740780172885	2.99928499528127	3.39888091875202	3.2211462898149	5.62894477393825	2.65876354703148	2.79588098419478
3.93903182145488	5.85916316933693	8.08149720919159	4.94886917521862	4.10662147232693	4.25631906259569	5.5357167009019	2.77510497927827	6.27704678271474	3.4181834707611	8.16264514596425	1.70747258556621	3.08145452877964	6.05900865234138	7.17318595754805	8.93481646923479	5.08687597987312	1.61744840232575	7.13997458229898	4.7410306229123	5.71893448683362	6.81204318554667	11.5530027583423	5.1024227068689	3.28650382913073	5.96803969238028	6.08601544609768	4.04390674983922	4.39806113637725	5.84635266531957	4.44559504399519	3.49476944371648	8.17677440354627	4.09266996255204	2.68109948382218	4.48032376755475	5.62612630699865	3.57791863403011	6.15938600590028	2.25753078038686	6.88982147514822	5.14912387592541	5.21168073731984	5.4520992507169	3.40610722997472	3.96377969805218	0.611009478696319	6.26027178730461	4.33529486351004	5.70950766954659	5.42660374150345	9.34225645148347	3.765106583672	3.74234973907377	4.61842496169347	6.43774543688748	7.44120274613435	9.31989078867836	10.8897577506434	3.89555327338561	3.67403349245787	5.48691722280742	8.29600702039942	3.96876275917248	5.49963073210201	5.20348679927902	5.19775257049596	-0.998208904134716	4.13060281683116	7.45805122577331	5.17498909300468	3.04342659343662	-1	3.15215769971312	6.44863671645586	4.20176939816606	1.75553586026102	3.57090773996562	3.05993412093528	3.426489484083	1.61197541239603	3.26931174142687
5.01276272018509	4.51458761525132	8.64321813957371	5.55170923299359	4.96473511443172	5.64589142531408	4.71786670140187	2.76398038175432	7.14209907904748	4.49964718585369	8.15478898787646	4.99747424280031	4.24506143955293	5.199508358474	6.74631101978649	9.34431879209796	5.98071289292315	0.945862554114502	7.57103397790051	6.12215462363796	7.31175124742995	6.71428943154318	11.9571735683435	3.84041576154015	3.79824301432906	7.37619311322943	8.15683299191453	4.58792716488217	5.33762287169118	4.87873898879251	5.64844134284247	4.68758012160492	7.62184914323924	5.82120140624277	3.46358711578513	4.61519535005975	4.49761456282286	5.67626528691257	7.45562020451582	4.03512742210087	8.37415943526212	5.60661161527387	5.86270397560737	5.37135375733518	5.90010169907608	5.41777965346527	2.87704397659462	7.31311530180245	5.32330347828569	6.18604023356817	6.054326269747	9.23468447223607	5.56364043123288	4.45709516707092	5.31831346497765	6.53320840737457	8.26843332687836	9.48350986110322	10.5048294125196	5.17076258444777	5.25815611524253	6.3346374034957	8.73507182595174	5.61182269204464	6.05262580904537	5.32985822913103	6.96703297679732	4.21979930968777	6.04015368082244	8.53551027562444	5.36833972235771	3.99850893259856	2.79046577746957	3.39016989121516	6.27451485966259	4.84780467839015	2.94274998881871	3.15580957245821	3.58419872944821	5.30918279562326	1.716632098806	-1
5.47878065291557	6.58881546151027	6.98166823333403	5.93418449782528	5.33226346919549	6.17312629951149	5.23617500310207	3.51816210943808	6.64799515871929	4.39131136562775	8.45580778548604	4.35982790974254	4.12416497650179	6.04967919241166	6.8068058127786	9.30733371094583	5.89543874007026	1.76039183952002	7.65280088346795	5.87264199245593	6.75367207378744	6.52579850282237	12.2409562744696	3.54796442149842	4.335375861945	7.22392727924339	7.55227097000135	4.99406296507067	5.24238815644814	5.85820655353318	5.24203550921922	4.95893020662403	7.60564652683282	5.33266818233401	2.50052579573214	4.8215449419262	5.04001036501232	5.21968117471499	7.36333619954659	3.8891650104896	7.74010528337752	5.82520044442457	4.81110669075406	5.38884445924479	5.48215986736817	5.00635876616592	1.15881575965743	7.22162733852826	4.93167047721967	5.96186447769753	5.65081079397862	8.54530276666095	5.32288064041648	4.67491633866951	5.38494365145429	6.91011006601278	8.07250860147367	9.23217705418447	10.5043090817159	5.0207675740597	5.39863359286568	6.1063300764998	8.78556893884723	5.26384035719759	6.17903524688413	5.71634328775315	7.09483693284466	3.86762866422963	5.98953863179613	8.73874916222548	5.89087654070772	3.89417940613023	2.80689687515706	3.53834197781682	6.20432984889883	4.74539401933546	3.6586896817108	3.68787289178961	3.07610300364197	4.97313047352424	1.97398651670179	2.96916148561781
2.93657675790941	8.16400603776869	9.23329789655046	4.29285558956815	4.04021845861247	4.94363866000872	5.62065331337832	3.53354220422885	6.4113677847935	3.96322681008616	8.25157323267408	3.06023949909692	3.23093504820654	6.08594894558231	7.00883719617291	8.90186928299046	5.52154585757761	1.67392538409688	7.38633428718055	4.76555846361637	6.49772042087621	7.6083338241038	11.7133838381661	6.55521860472096	3.57116296595664	5.4552628934658	6.4322795612533	4.14135042917923	5.70303065099934	5.20446974659627	4.68815279831164	4.41217596071179	7.94065715211518	4.1947199457032	3.88886172561113	4.8128339066568	4.75049593167556	3.86536065960002	5.9013030363507	2.19926046662617	7.02094214022111	5.20692066220802	5.57596767699354	5.89180063837274	3.58269226497817	4.48563814724665	2.26462814882633	6.55954024864727	4.58198150817287	5.96126859083428	6.34384265820966	9.6102607412341	4.32175996768224	4.30136824022053	4.77871093134824	7.00315191213461	7.19452801418442	9.2891389123707	10.7401644550929	3.94404242764546	3.84022042852835	5.6163070681973	7.88440781030989	4.63515528434374	5.37723004988674	4.57530648263589	3.63222606942906	0.214887302899782	5.15049898875602	7.92973417742758	5.62149289153816	3.45049685694577	2.71244959641627	3.63567127911648	5.02611658204469	1.95098436190783	1.00493776181293	0.503963212826688	3.2778115900176	4.45820254733512	1.41110633513185	-1
4.16455723768579	6.22091548950268	7.50792079453177	5.23291898182215	3.99027516169497	4.66154714998425	5.61672345802686	3.14709809784452	6.41736135838511	3.12669843535521	7.1518741298344	1.29060897652606	3.4056486193093	6.74929247427332	6.98783087999163	9.63690682893567	5.01842355820614	1.27515384927834	7.51057440888728	4.79006465735631	5.58835044752365	7.37228917727909	11.8255966194677	4.87213770330158	3.25217696575347	5.58551272857666	6.15827319569558	4.21543018019384	4.75455791341279	5.88024404165443	4.63849908697599	3.98795899644147	8.15047415219594	4.3879507153886	2.81878900635548	4.22200993633135	5.57367197564214	3.84790070510831	5.32798944043853	2.0727131607907	7.18971560054351	5.38939613426408	4.96796477527593	5.28145444458015	3.58998317314078	4.02234104599744	-1	6.31980316816124	4.29678456070317	5.739491368095	5.46604484367851	9.54452188956964	3.61163647537576	3.7438945466538	4.74773424206329	6.59321796546629	7.77185013700684	8.78556232045797	10.668471085142	3.91156593373163	3.93511234127414	5.40322327946796	8.2993744336091	4.27706738750178	5.57190866190338	5.27722943084698	5.97064800745603	-0.963316589629815	4.44991141323952	7.78730997558967	5.55242135652993	2.65312447380605	2.94503146061747	4.13143996464514	5.10148768733895	1.84347601350971	2.79743377536918	2.78790878748439	2.55883564524325	3.0413595820283	1.03465076907178	2.38414295644261
3.53975817291411	5.11850458412795	6.48494272602625	6.99460638535786	4.8262347569086	6.15741666633068	4.8411064205426	3.19369925481249	6.16531799279122	4.04396096535664	6.55708069028112	4.41600264651408	3.94935831097021	6.53545833223536	6.56978845397471	9.25914492963128	5.46029966670263	2.36960770551867	7.68141478262987	5.5942561404824	5.78129577116879	6.98694966729332	11.722066123624	3.65133873828101	3.88413745104592	7.58535506489051	7.88647431943624	4.59466562831723	4.46252644729958	5.62976638973266	5.15314662361411	4.28064363922526	6.92824042227201	5.22729176967488	2.59913942974038	4.56666264413969	5.03641211970879	4.83854956148585	8.15484379225166	3.13093578839129	7.14708164469766	5.37732629970083	4.91707755194256	5.28348312185952	5.49774639221303	3.96328177045129	1.24318302986289	6.59512371854628	5.20047318224142	5.47690237969775	5.42609530811565	8.69333126339446	5.06112094451332	4.3465137048998	4.84686149881214	6.22656919246415	7.83494261735631	7.66285611466646	11.2506078508672	4.23255201076467	4.9255110943168	6.24481910561539	8.24129130930692	5.48567777353891	6.46922224804	5.75839188170582	-0.999999978160106	0.734623193676386	6.22192341663555	9.08737097154968	5.64928684782284	3.2853775297058	-1	3.28661677033396	4.759363473771	2.66447676167995	-1	-1	2.29776804056323	4.50321739304408	1.29855083255494	-1
2.79064411733165	4.86101298577763	8.11660352506439	6.18709798058868	4.76795682302754	5.37704576711831	5.06519697948775	2.92836853392788	6.43883039122504	4.36793072571824	7.89604398551316	4.35913295102995	4.25481304998524	5.48130894633219	6.52358124261877	9.12811666699704	5.605075274415	-1	7.79547101351289	5.39137840185587	6.75481634656607	6.25539299867526	12.3037459552662	3.85606892466895	4.42247353603869	7.47544346446398	7.74651630610301	4.9644831282183	5.7967926882268	6.11086607272551	5.552201823187	4.78367092635634	7.01803084363488	5.50108090360307	3.82190259732789	4.86117452090726	4.06262732605573	4.90513915991748	7.61116179213575	3.53675436514805	8.00362048135022	5.69361096342953	4.83092779403255	5.45876473409891	5.60720468170567	4.54926612857962	0.431363701337842	6.98863561067584	4.86950575966771	6.06548520759622	5.74429230671144	8.75783819839288	5.33957786574616	4.54871734053787	5.16167225221907	6.21667469579401	8.15534247727581	7.67099336028284	10.7075170555674	4.52358869433882	5.00867361658486	6.08703691796841	8.60463022953312	5.19362785485151	6.06217889143276	5.68657582087813	1.29914744807124	3.26723959188001	6.11143801937589	8.7374599873061	5.65419362333972	3.79089201250977	-1	3.84387917588495	4.4102915566124	2.79598454825691	-1	-1	2.36789069664814	4.94706633222459	1.90563747106678	-1
4.89994030921504	4.9317141227249	6.135835471479	6.49061342843401	4.89501231220494	6.17784603552612	4.68219132006491	3.16570583425399	6.89159106471148	4.1379587533989	6.88430351867707	4.24613493552157	4.0291056354535	5.9976528932113	6.77496143574044	8.78112806108662	5.55074858884605	1.52167702494436	7.80879468065465	5.70889043629315	5.91363421340428	6.30500906563572	12.1310802198066	4.22160254752792	4.12939052513897	7.75961915125273	7.97507800916023	4.78369086919014	5.1201848553466	6.10339470803328	5.10051425565945	4.54048867279031	7.27568246025714	5.66781925618479	2.55226904797757	4.0161478642708	4.28577825141002	5.22277428487893	7.9637229321039	3.57184593424956	7.72324935046086	5.5120304723276	4.99032039664881	5.34888351436144	5.76402782806593	4.20078613224516	1.74221985998555	6.68360587969186	4.96861518301498	5.84287864276882	5.50430712602389	9.06158057663086	5.09877031214312	4.24387918998133	4.96530215771316	6.47097251364846	7.98658459532752	8.09820048540143	11.0163703542194	4.66331620981753	4.7344642099429	6.22723294821914	8.37300150653868	5.58211899976383	6.32836984084035	6.07930506246439	-1	4.52639006629418	6.17279475439069	8.81963138181275	5.35511618806587	3.32186705985879	-1	3.49686752218975	5.68528628755838	5.58072846545822	3.24234496315043	3.75827796294898	2.42908708396184	4.84015301393838	1.59706758858988	-1
5.40059173744152	6.73151541885656	7.92052118704314	6.12278696511078	5.07708635847668	6.14103835106597	5.61206446586623	3.82442314048934	6.70582840114045	4.89546004142066	7.53239270659315	4.58065698933142	4.51573243176952	6.14538087525397	7.0187371313983	8.62251276490582	5.56595866357496	-1	7.71543801571458	5.33372497590951	7.16074994573264	7.4476200754559	11.9561600489578	2.25978903792933	4.19641983820146	6.97001933916022	7.36715275285578	5.12245922823888	6.76459830729277	6.57732414137193	5.69648629778067	4.77891975358996	7.40313554125349	5.00098310088769	4.59790987797841	6.10659102594	5.03209324672971	4.65695310799622	7.2506688008154	2.89412260268544	7.33904750094047	5.33921570411782	4.73554227190514	5.31655969143107	5.21984233467059	5.00232547376002	2.10204761891159	7.35708408674622	5.78827010257923	6.09121740009289	5.92674020395461	8.14120736554542	5.11014043921513	5.23216925978805	5.33372497590951	7.23464607128815	8.09486116211701	9.80571068841943	10.2812538211931	4.71541736328308	4.92341477425978	5.88597170619528	8.98184346431305	5.14885767886988	6.0473126263736	5.40424584857195	5.82299328943997	2.99879073947539	5.89241979122553	9.0333617861493	5.36284037554657	4.07380863135538	-1	4.27111673613377	6.97990582361541	5.65813657998759	3.47520319651067	3.74207958152005	2.18659885678516	4.66038577242872	5.80473189191685	3.12542855521397
3.67612135331226	6.82208194747542	6.28072735884338	6.72986274689368	4.94194347560024	6.20580486654642	5.70873885763424	3.42132947863499	6.53888527907169	4.20106496579236	6.95017550551119	4.27465689426544	3.89535812069774	6.43114860670859	6.61626819301438	9.44087667044806	5.48439526885286	1.92871522798258	7.76397871089627	5.6569402982661	6.02346360730521	7.58401789732332	11.8860474319916	4.63581531624242	3.85735697358493	7.59728598370053	8.00587128657231	4.41515753770502	5.23807978731629	6.07800178239175	4.88554963626955	4.39464747953988	7.65669897218161	5.17101690486413	2.27275247882575	4.90321311935631	4.00515396414091	4.81620449343669	8.14030438205579	3.31192933379809	7.29748129840794	5.25960709424765	5.20162723259874	5.09531281761895	5.53387092596634	4.253845566777	2.68994501306906	6.81846002443825	5.03537836984576	5.7821303094769	5.59173150038468	8.76182127645357	5.16107729157112	3.93184532754049	4.87522035370808	6.62814796768629	7.45988304849874	7.91218900033404	10.8418777596635	4.14227656252691	4.50797402983602	6.12027989711944	8.24581946204908	5.21317709239608	6.32593973565536	5.71665544473234	-1	2.97689298507482	6.11202912680305	9.0494702991154	5.2930550336645	3.30779432178819	-1	3.44857779038262	4.93152618804252	1.18472507594967	-1	-1	2.24479644566862	4.26677494415093	-0.559995893614398	-1
4.87169597709261	3.23571061846786	6.66816162335254	6.9618746122415	5.1841247333327	6.07314412069584	5.06845849666995	2.51652201426868	6.25703978860668	4.11923969357153	6.40518053862662	4.21320442830636	4.06902813436567	5.55868897769267	6.68415971532049	9.69621294028802	5.51159166600901	-1	7.83886725887933	5.41920081811303	5.88271393915561	5.82529468519737	11.8322120711155	3.67499738647412	3.71349742335082	7.49944586804917	7.64654503731351	5.13684193097363	4.72634120106496	6.59511497191442	5.0300643484718	4.02005394431107	6.88352810782321	5.10064352850502	2.25148343471986	4.69951674332348	4.84795287275716	4.43030819874435	8.4354987896405	2.99773737351374	7.72265234562045	5.50339216314274	4.85056775227577	5.56953251337897	5.56148399222643	3.62306375719067	0.406869936830205	6.51253872233556	4.74037014116756	6.01158758943628	5.85674883317017	8.86380962250923	5.23879521842267	3.97917740449037	5.0081988311032	5.71015901635753	8.36490303572149	7.23349959592653	10.7506770435667	4.08387986600703	4.74759778505032	6.23509938212543	8.84938499269257	5.4174460723282	6.23038470133932	6.15354631712584	5.5365701052541	2.37324811259737	5.97513777991031	9.13730935437008	5.6271205163318	3.21790767445946	-1	3.11923084643493	5.77813603793823	4.88992141281141	2.65091240647752	3.84405459556138	2.84391715739707	4.19330459403941	1.2851209866048	2.22563385461111
